ProgramId,State,ImplementingSectorId,ImplementingSectorName,CategoryId,CategoryName,TypeId,TypeName,Name,EarliestEnactedDate,Sector_4,Sector_11,Sector_3,Sector_22,Sector_21,Sector_36,Sector_23,Sector_1,Sector_17,Sector_5,Sector_2,Sector_34,Sector_15,Sector_24,Sector_14,Sector_10,Sector_35,Sector_37,Sector_9,Sector_6,Sector_20,Sector_8,Sector_25,Sector_16,Tech_15,Tech_29,Tech_6,Tech_13,Tech_12,Tech_10,Tech_9,Tech_8,Tech_3,Tech_14,Tech_30,Tech_11,Tech_1,Tech_4,Tech_7,Tech_2,Tech_5
5872,OR,3,Utility,1,Financial Incentive,87,Grant Program,PGE Renewable Development Fund,,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
5874,MO,3,Utility,1,Financial Incentive,88,Rebate Program,Spire Energy - Commercial and Industrial Energy Efficiency Rebate Program,,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5875,MO,2,Local,1,Financial Incentive,76,PACE Financing,Show Me PACE,,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
5877,WA,1,State,1,Financial Incentive,40,Industry Recruitment/Support,Renewable Energy Manufacturing Program,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
5878,CO,1,State,1,Financial Incentive,76,PACE Financing,C-PACE: Colorado Commercial Property Assessed Clean Energy,,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
5882,RI,1,State,1,Financial Incentive,78,Property Tax Incentive,Property Tax Exemption for Renewable Energy Equipment,2016/06/27,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1
5883,NY,1,State,2,Regulatory Policy,38,Renewables Portfolio Standard,Clean Energy Standard,2016/08/01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
5885,KY,2,Local,1,Financial Incentive,89,Loan Program,City of Louisville - Go Green Loan Program,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,VA,2,Local,1,Financial Incentive,88,Rebate Program,Fairfax County- Conservation Assistance Programs (CAP),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
5888,WA,1,State,1,Financial Incentive,87,Grant Program,Energy Efficiency and Solar Grants,2021/05/18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
5890,MD,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Montgomery County- Expedited Permitting for Solar PV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,WY,1,State,1,Financial Incentive,87,Grant Program,Local Government Energy Audit/Retrofits,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
5893,TX,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,City of San Antonio - Sec. 35-398. - Renewable Energy Systems,,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5894,FL,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,City of Jacksonville - Sustainable Building Program Ordinance,2009/04/14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,CA,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,City of Fresno - Installation of Solar Energy Systems in Construction of New City-owned Buildings,2008/05/04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5901,CA,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,San Bernardino County – Accessory Wind Energy System Permit,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5903,FL,2,Local,1,Financial Incentive,10,Green Building Incentive,City of Miami - Green Building Density Bonus,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,CA,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Los Angeles County - WECS-N and Temp Met Towers,2002/10/05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5905,CA,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,San Bernardino County - Solar Energy Development Standards,2013/10/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5906,CA,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,City of San Francisco - Green Building and Efficiency/Electrification Requirements for City Buildings,2011/11/01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,CA,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,City of Long Beach - Green Building Policy for Municipal Buildings,2010/10/05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,CA,2,Local,2,Regulatory Policy,65,Building Energy Code,City of Oakland - Green Building Policies and Requirements,2010/10/19,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,CA,2,Local,2,Regulatory Policy,44,Solar/Wind Access Policy,Santa Clara County - Solar Access Easements,1980/10/01,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5913,CA,2,Local,2,Regulatory Policy,65,Building Energy Code,Santa Clara County - County Green Building Standards Code,2016/09/12,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,VA,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,Fairfax County - Green Building Policy,2008/02/11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,IL,2,Local,2,Regulatory Policy,44,Solar/Wind Access Policy,City of Chicago - Solar Zoning Policy,2015/10/05,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5919,MA,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,City of Boston - Green Building Standard,2007/01/10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,NH,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2018/01/01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,MN,2,Local,2,Regulatory Policy,44,Solar/Wind Access Policy,City of Minneapolis - Solar Access and Easement Laws,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5922,MN,2,Local,2,Regulatory Policy,44,Solar/Wind Access Policy,City of Minneapolis - Wind Energy Conversion Systems,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5923,MO,2,Local,2,Regulatory Policy,64,Energy Standards for Public Buildings,City of St. Louis - Green Building Standard,2007/03/16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,FL,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Broward County - Rooftop Solar System Permit Standard,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5926,FL,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Hillsborough County - Solar and Wind Standards,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5927,FL,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Miami-Dade County - Solar System Permitting,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5930,FL,2,Local,2,Regulatory Policy,79,Green Power Purchasing,Miami-Dade County - Green Lodging Program,2008/01/01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,AZ,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Phoenix City - Municipal Code 232 Residential Solar PV System Permit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5933,AZ,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Pima County - Solar & Wind Permitting Requirements,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5935,NM,2,Local,2,Regulatory Policy,65,Building Energy Code,Albuquerque City - Green Path Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,WA,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Seattle City - Solar Permit Requirements,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5937,LA,2,Local,1,Financial Incentive,88,Rebate Program,New Orleans City - Energy Smart Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
5940,KS,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Wichita City - Solar Permitting,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5941,NE,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Omaha City - Wind Energy Conservation System Requirements,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5943,AL,1,State,1,Financial Incentive,78,Property Tax Incentive,Local Option - Property Tax Exemption for Renewable Energy Facilities,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
5944,TX,2,Local,2,Regulatory Policy,65,Building Energy Code,City of San Antonio - Energy Conservation Code,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,PA,1,State,1,Financial Incentive,89,Loan Program,Solar Energy Loan Program,2016/11/02,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5946,WA,3,Utility,1,Financial Incentive,88,Rebate Program,Avista Utilities (Electric) - Commercial Energy Efficiency Incentives Program,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
21860,DE,1,State,1,Financial Incentive,87,Grant Program,Sustainable Energy Utility (SEU) – Energize Delaware Farm Grant Program,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
21861,RI,1,State,1,Financial Incentive,87,Grant Program,Farm Energy Program,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0
21862,SC,3,Utility,1,Financial Incentive,88,Rebate Program,Santee Cooper - Rooftop Solar Rebate Program,2016/11/30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21863,NY,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2016/01/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21864,OH,3,Utility,1,Financial Incentive,88,Rebate Program,American Municipal Power (Public Electric Utilities) - Efficiency Smart Business Program,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
21865,NY,3,Utility,1,Financial Incentive,92,Feed-in Tariff,PSEG Long Island- Commercial Solar PV Feed-in Tariff,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21866,NY,3,Utility,1,Financial Incentive,92,Feed-in Tariff,PSEG Long Island- Fuel Cell Resource Feed-in Tariff,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21867,MS,3,Utility,1,Financial Incentive,88,Rebate Program,Atmos Energy (Gas) Residential Appliance Rebate Program,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
21868,MS,3,Utility,1,Financial Incentive,88,Rebate Program,Atmos Energy (Gas) Industrial and Commercial Rebate Program,,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22037,MA,1,State,1,Financial Incentive,76,PACE Financing,PACE Massachusetts Financing,2016/11/06,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0
22039,NY,1,State,1,Financial Incentive,87,Grant Program,REVitalize- NYSERDA,2017/06/23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22040,NM,3,Utility,1,Financial Incentive,88,Rebate Program,El Paso Electric Company - Low-Income Residential Program,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
22041,MD,1,State,1,Financial Incentive,87,Grant Program,MEA- Data Center Energy Efficiency Grant Program,2017/08/11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
22043,CT,1,State,1,Financial Incentive,89,Loan Program,Multifamily Sherpa Pre-Development Energy Loan Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
22044,CT,1,State,1,Financial Incentive,89,Loan Program,Multifamily Navigator Pre-Development Energy Loan Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
22045,CT,1,State,1,Financial Incentive,89,Loan Program,Low-Income Multifamily Energy Loan Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
22046,ME,1,State,1,Financial Incentive,89,Loan Program,Efficiency Maine - Home Energy Loans,2011/04/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
22048,CA,1,State,1,Financial Incentive,81,Sales Tax Incentive,Sales and Use Tax Exemption for Electric Power Generation and Storage Equipment,2018/01/01,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
22049,MO,3,Utility,1,Financial Incentive,88,Rebate Program,Wabash Valley Power Association (28 Member Cooperatives) - Residential Energy Efficiency Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
22050,MO,3,Utility,1,Financial Incentive,88,Rebate Program,Wabash Valley Power Association (23 Member Cooperatives) - Commercial and Industrial Energy Efficiency Program,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
22051,NJ,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2018/05/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22056,MO,3,Utility,1,Financial Incentive,88,Rebate Program,Empire District Electric (Gas) - Commercial and Industrial Gas Efficiency Program,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22057,GA,1,State,1,Financial Incentive,89,Loan Program,Central Georgia EMC - Home Plus Loan for Energy Efficiency Upgrades,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
22058,TX,3,Utility,1,Financial Incentive,88,Rebate Program,City of San Marcos - Commercial Lighting Retrofit Program,,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22059,AL,3,Utility,1,Financial Incentive,88,Rebate Program,Alabama Power - Hybrid Water Heater Rebate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22060,NE,3,Utility,1,Financial Incentive,88,Rebate Program,Southern Power District - Commercial Energy Efficiency Rebate Programs,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22061,CO,1,State,1,Financial Incentive,89,Loan Program,Residential Energy Upgrade (RENU) Loan Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
22062,FL,3,Utility,1,Financial Incentive,88,Rebate Program,Beaches Energy Services - Commercial Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22063,NC,3,Utility,1,Financial Incentive,88,Rebate Program,Duke Energy - NC Solar Rebate Program,,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22066,CA,3,Utility,1,Financial Incentive,88,Rebate Program,Burbank Water and Power - LEED Certification Incentive Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22067,CA,3,Utility,1,Financial Incentive,88,Rebate Program,Plumas-Sierra REC - Commercial and Irrigation Rebate Program,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22068,CA,3,Utility,1,Financial Incentive,87,Grant Program,Silicon Valley Power - Emerging Technologies Grant Program,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22071,CA,3,Utility,1,Financial Incentive,88,Rebate Program,Turlock Irrigation District - Commercial Energy Efficiency Rebate Program,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
22072,NY,1,State,1,Financial Incentive,78,Property Tax Incentive,Energy Conservation Improvements Property Tax Exemption,2018/01/01,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22074,WI,1,State,1,Financial Incentive,87,Grant Program,Energy Innovation Grant Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0
22075,NV,3,Utility,1,Financial Incentive,88,Rebate Program,NV Energy - Energy Storage Incentive Program,,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22076,MD,1,State,1,Financial Incentive,31,Personal Tax Credit,Energy Storage Tax Credit,2020/05/08,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22078,FL,3,Utility,1,Financial Incentive,88,Rebate Program,JEA Battery Incentive Program,2018/04/01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22079,ID,3,Utility,1,Financial Incentive,88,Rebate Program,Kootenai Electric Cooperative - Commercial Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22080,NH,3,Utility,1,Financial Incentive,88,Rebate Program,Liberty Utilities (Gas) - Residential Energy Efficiency Programs,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
22083,CO,3,Utility,1,Financial Incentive,88,Rebate Program,San Isabel Electric Association - Commercial Lighting Rebate Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22084,CO,3,Utility,1,Financial Incentive,88,Rebate Program,La Plata Electric Association - Commercial Energy Efficiency Rebate Program,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
22085,MD,1,State,1,Financial Incentive,89,Loan Program,DHCD Net Zero Construction Loan Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22087,MN,3,Utility,1,Financial Incentive,88,Rebate Program,Willmar Municipal Utilities - Commercial Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
22089,TX,3,Utility,1,Financial Incentive,88,Rebate Program,Austin Energy - Multifamily Solar PV Rebate Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22090,TX,3,Utility,1,Financial Incentive,88,Rebate Program,Austin Energy - Commercial Solar PV Rebate Program,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22091,MN,3,Utility,1,Financial Incentive,88,Rebate Program,Minnesota Energy Resources (Gas) - New Construction Rebates,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22092,DC,3,Utility,1,Financial Incentive,88,Rebate Program,Sustainable Energy Utility - Commercial and Multifamily Energy Efficiency Rebate Program,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
22094,NC,3,Utility,1,Financial Incentive,88,Rebate Program,EnergyUnited (Electric) Residential Energy Efficiency Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22095,NC,3,Utility,1,Financial Incentive,88,Rebate Program,EnergyUnited (Gas) Residential Appliance Rebates Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22096,NC,3,Utility,1,Financial Incentive,88,Rebate Program,EnergyUnited Commercial Lighting Program,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
