id,entireState,code,name,lastUpdated,dateCreated,state_id,state_name,state_abbreviation,state_is_territory,type_id,type_name,category_id,category_name,sector_id,sector_name
5921,True,MN23R,City of Minneapolis - Solar Access and Easement Laws,08/09/2021,10/11/2016,27,Minnesota,MN,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
5922,True,MN24R,City of Minneapolis - Wind Energy Conversion Systems,08/09/2021,10/11/2016,27,Minnesota,MN,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
1113,False,CA34R,Santa Cruz County - Solar Access Protection,08/09/2021,08/13/2004,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
5581,False,MO12R,City of Kansas City - Solar Easements and Geothermal Access,08/09/2021,11/04/2014,29,Missouri,MO,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
5617,False,NM21R,City of Albuquerque - Solar Easements and Rights Laws,08/09/2021,11/13/2014,36,New Mexico,NM,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
1114,False,CA35R,Marin County - Solar Easement and Access Laws,08/09/2021,08/13/2004,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
22129,True,WY05R,Wyoming Solar Rights,08/09/2021,06/04/2020,58,Wyoming,WY,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
1253,False,CA45R,California Solar Rights Act,08/06/2021,01/01/2000,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
294,False,CA03R,California Solar Easement and the Solar Shade Control Act,08/06/2021,01/01/2000,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
312,False,UT01R,Utah Solar Easement and Access Laws,08/06/2021,01/01/2000,51,Utah,UT,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
343,False,HI02R,Hawaii Solar Installation Rights,08/06/2021,01/01/2000,15,Hawaii,HI,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
290,False,NM02R,New Mexico Solar Easements & Rights Laws,08/03/2021,01/01/2000,36,New Mexico,NM,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
16,False,AZ07R,Arizona Solar Rights,08/03/2021,01/01/2000,4,Arizona,AZ,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
3976,True,SD06R,South Dakota Solar and Wind Easement Law,08/03/2021,02/15/2010,48,South Dakota,SD,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
1,True,ND02R,North Dakota Solar/Wind Easements and Laws,08/02/2021,01/01/2000,39,North Dakota,ND,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
1107,False,CA32R,City of Santa Cruz - Solar Access Ordinance,08/02/2021,08/11/2004,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
259,False,CO01R,Colorado Solar/Wind Easements and Rights Law,08/02/2021,01/01/2000,7,Colorado,CO,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
2506,False,VI03R,U.S. Virgin Islands - Solar and Wind Easements & Rights Laws,08/02/2021,05/01/2005,53,Virgin Islands,VI,True,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
3686,False,HI14R,Hawaii Energy,07/30/2021,01/01/2009,15,Hawaii,HI,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
460,False,MT01R,Universal System Benefits Program,07/30/2021,01/01/2000,30,Montana,MT,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2085,True,WI15R,Focus on Energy Program,07/30/2021,08/29/2006,57,Wisconsin,WI,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
4880,True,TX33R,Texas Solar Rights,07/28/2021,06/24/2011,50,Texas,TX,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
302,True,MN02R,Minnesota Solar/Wind Easement Law & Local Law Options,07/28/2021,01/01/2000,27,Minnesota,MN,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
4864,False,TX32R,City of Austin - Zoning Code,07/28/2021,06/10/2011,50,Texas,TX,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
295,False,OR08R,City of Eugene - Solar Standards,07/28/2021,02/02/2001,42,Oregon,OR,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
291,False,OR06R,City of Ashland - Solar Rights Ordinance,07/28/2021,07/11/2001,42,Oregon,OR,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
162,False,ME07R,Efficiency Maine Trust - Energy Efficiency and Renewable Resource Fund,07/28/2021,01/01/2000,23,Maine,ME,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
309,False,NY01R,New York Solar Easements & Solar Rights Laws,07/28/2021,01/01/2000,37,New York,NY,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
246,False,OR05R,Energy Trust of Oregon,07/28/2021,01/01/2000,42,Oregon,OR,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
157,False,CT03R,Connecticut Clean Energy Fund,07/28/2021,01/01/2000,8,Connecticut,CT,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2257,False,MA11R,Energy Efficiency Fund,07/28/2021,09/21/2006,25,Massachusetts,MA,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
732,False,MA07R,Renewable Energy Trust Fund,07/28/2021,01/01/2000,25,Massachusetts,MA,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
1419,False,NM09R,Efficient Use of Energy Act,07/28/2021,04/24/2006,36,New Mexico,NM,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2293,False,NH07R,System Benefits Charge,07/28/2021,09/25/2006,34,New Hampshire,NH,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
1870,False,VT06R,Clean Energy Development Fund,07/28/2021,07/27/2006,52,Vermont,VT,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2019,False,VT08R,Efficiency Vermont,07/28/2021,08/23/2006,52,Vermont,VT,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2017,False,ME11R,Efficiency Maine Trust,07/28/2021,08/23/2006,23,Maine,ME,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
5861,True,NY22R,Clean Energy Fund (CEF),07/28/2021,02/29/2016,37,New York,NY,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2351,False,CO37R,City of Boulder - Climate Action Plan Fund,07/28/2021,11/15/2006,7,Colorado,CO,False,46,Public Benefits Fund,2,Regulatory Policy,2,Local
1102,False,NC02R,Town of Chapel Hill - Land-Use Management Ordinances,07/27/2021,08/11/2004,38,North Carolina,NC,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
4,False,OR02R,Oregon Solar and Wind Easements/Rights Laws & Local Option Solar Rights Law,07/27/2021,01/01/2000,42,Oregon,OR,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
2722,True,NJ15R,New Jersey Solar Easement and Access Laws,07/27/2021,09/20/2007,35,New Jersey,NJ,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
159,False,DE01R,Delmarva - Green Energy Fund,07/27/2021,01/01/2000,9,Delaware,DE,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2643,False,DE11R,Delaware Municipal Electric Corporation - Green Energy Fund,07/27/2021,07/30/2007,9,Delaware,DE,False,46,Public Benefits Fund,2,Regulatory Policy,3,Utility
5837,True,OR30R,Large Electric Consumer Public Purpose Program (LECPPP),07/27/2021,11/18/2015,42,Oregon,OR,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
407,False,CA05R,Public Benefits Funds for Renewables and Efficiency,07/27/2021,01/01/2000,6,California,CA,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
486,True,IL01R,Renewable Energy Resources Trust Fund,07/27/2021,01/01/2000,17,Illinois,IL,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
5803,False,OR29R,SB 1149 Schools Program,07/26/2021,07/10/2015,42,Oregon,OR,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
4944,True,PR08R,Puerto Rico - Green Energy Fund,07/26/2021,08/02/2011,45,Puerto Rico,PR,True,46,Public Benefits Fund,2,Regulatory Policy,1,State
461,False,RI04R,Rhode Island Renewable Energy Fund (RIREF),07/26/2021,01/01/2000,46,Rhode Island,RI,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
656,True,MN09R,Renewable Development Fund (RDF),07/26/2021,12/03/2001,27,Minnesota,MN,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2313,False,CT12R,Energy Efficiency Fund,07/26/2021,09/27/2006,8,Connecticut,CT,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
164,False,PA01R,Public Benefits Programs,07/26/2021,01/01/2000,44,Pennsylvania,PA,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2083,True,OH11R,Advanced Energy Fund,07/26/2021,01/01/2000,40,Ohio,OH,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
108,False,DC05R,Sustainable Energy Trust Fund,07/26/2021,02/23/2005,10,District of Columbia,DC,True,46,Public Benefits Fund,2,Regulatory Policy,1,State
270,False,NV03R,Nevada Solar and Wind Easement Laws,07/26/2021,01/01/2000,33,Nevada,NV,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
247,False,NM04R,System Benefits Charge,07/26/2021,07/26/2021,36,New Mexico,NM,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
168,False,NJ04R,Societal Benefits Charge,07/26/2021,01/01/2000,35,New Jersey,NJ,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
292,False,MT03R,Montana Solar and Wind Easements,07/26/2021,01/01/2000,30,Montana,MT,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
699,True,NY07R,System Benefits Charge,07/26/2021,01/01/2000,37,New York,NY,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
203,False,OH03R,Energy Loan Fund (ELF),07/26/2021,01/01/2000,40,Ohio,OH,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2018,True,MI07R,Low-Income and Energy Efficiency Fund (LIEEF),07/26/2021,08/23/2006,26,Michigan,MI,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2960,False,HI12R,Public Benefits Fee for Energy Efficiency,07/26/2021,06/03/2008,15,Hawaii,HI,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2868,False,IL14R,Energy Efficiency and Demand Response Fund,07/26/2021,02/08/2008,17,Illinois,IL,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
2864,False,CO43R,Clean Energy Fund,07/26/2021,02/06/2008,7,Colorado,CO,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
444,False,WI02R,Public Benefits Fund,07/26/2021,01/01/2000,57,Wisconsin,WI,False,46,Public Benefits Fund,2,Regulatory Policy,1,State
3502,True,DE13R,Delaware Solar Rights Law,07/26/2021,07/10/2009,9,Delaware,DE,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
5158,True,WV08R,West Virginia Solar Rights,07/20/2021,04/19/2012,56,West Virginia,WV,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
8,True,KS01R,Kansas Solar Easement Laws,07/20/2021,01/01/2000,20,Kansas,KS,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
3,True,MD01R,Maryland Solar Easements & Rights Laws,07/20/2021,01/01/2000,24,Maryland,MD,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
13,False,RI02R,Rhode Island Solar Easement Laws,07/20/2021,01/01/2000,46,Rhode Island,RI,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
6,False,AK01R,Alaska Solar Easements,07/19/2021,01/01/2000,2,Alaska,AK,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
7,False,ID02R,Idaho Solar Easements & Access Laws,07/19/2021,01/01/2000,16,Idaho,ID,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
5516,False,OK08R,Oklahoma Solar and Wind Access Law,07/19/2021,08/12/2014,41,Oklahoma,OK,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
14,False,WA02R,Solar Easements & Rights Laws,07/19/2021,01/01/2000,55,Washington,WA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
1108,False,CA33R,City of Sebastopol - Solar Access,07/19/2021,08/11/2004,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
255,False,CA09R,City of Sacramento - Solar Access Regulations,07/19/2021,01/01/2000,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
1104,False,CA29R,City of Oakland - Solar Access Ordinance,07/19/2021,08/11/2004,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
223,False,NE01R,Nebraska Solar and Wind Easements,07/19/2021,01/01/2000,32,Nebraska,NE,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
4242,True,MS22F,Mississippi Clean Energy Initiative,07/18/2021,07/07/2010,28,Mississippi,MS,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
4153,True,AR58F,Wind Energy Manufacturing Tax Incentive,07/18/2021,05/14/2010,5,Arkansas,AR,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
4552,True,CT84F,Sales and Use Taxes for Items Used in Renewable Energy Industries,07/18/2021,01/10/2011,8,Connecticut,CT,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
4330,True,TN66F,Green Energy Tax Credit,07/18/2021,09/04/2010,49,Tennessee,TN,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
2567,True,NM19F,Alternative Energy Product Manufacturers Tax Credit,07/18/2021,05/25/2007,36,New Mexico,NM,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
149,True,MA02F,Alternative Energy and Energy Conservation Patent Income Tax Deduction (Corporate),07/18/2021,01/01/2000,25,Massachusetts,MA,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
2773,True,MT39F,Alternative Energy Investment Tax Credit,07/18/2021,07/29/2001,30,Montana,MT,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
4848,True,NJ44F,Edison Innovation Green Growth Fund Loans,07/18/2021,05/25/2011,35,New Jersey,NJ,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3185,True,PR13F,Puerto Rico - Economic Development Incentives for Renewables,07/16/2021,12/18/2008,45,Puerto Rico,PR,True,40,Industry Recruitment/Support,1,Financial Incentive,1,State
5877,True,WA100F,Renewable Energy Manufacturing Program,07/16/2021,05/20/2016,55,Washington,WA,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3266,False,NJ26F,Edison Innovation Clean Energy Manufacturing Fund - Grants and Loans,07/16/2021,02/11/2009,35,New Jersey,NJ,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
2731,True,KY25F,Incentives for Energy Independence,07/16/2021,10/03/2007,21,Kentucky,KY,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
22294,True,VA75F,Green Job Creation Tax Credit,07/16/2021,07/13/2021,54,Virginia,VA,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3216,True,MI21F,Renewable Energy Renaissance Zones,07/16/2021,01/15/2009,26,Michigan,MI,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
333,True,MI15F,Nonrefundable Business Activity Tax Credit,07/16/2021,01/14/2003,26,Michigan,MI,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
860,True,MI07F,Refundable Payroll Tax Credit,07/16/2021,01/14/2003,26,Michigan,MI,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
82,True,TX02F,Solar and Wind Energy Business Franchise Tax Exemption,07/16/2021,01/01/2000,50,Texas,TX,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
4226,True,MI81F,Small Business Investment Tax Credit,07/16/2021,06/25/2010,26,Michigan,MI,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3151,True,OH26F,Advanced Energy Job Stimulus Program,07/15/2021,11/20/2008,40,Ohio,OH,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
310,True,PR04F,Industry Tax Incentives,07/15/2021,10/21/2002,45,Puerto Rico,PR,True,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3352,True,PA35F,Solar Energy Incentives Program,07/14/2021,04/21/2009,44,Pennsylvania,PA,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3651,True,PA47F,Alternative and Clean Energy Program,07/14/2021,09/03/2009,44,Pennsylvania,PA,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
2789,True,MT41F,Property Tax Abatement for Production and Manufacturing Facilities,07/14/2021,06/01/2007,30,Montana,MT,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
1273,True,US42F,Energy-Efficient Appliance Manufacturing Tax Credit,07/14/2021,01/10/2006,11,Federal,US,True,40,Industry Recruitment/Support,1,Financial Incentive,4,Federal
3165,True,WI59F,Focus on Energy - Business & Marketing Grant,07/14/2021,12/05/2008,57,Wisconsin,WI,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
859,True,MI06F,Alternative-Energy Personal Property Tax Exemption,07/14/2021,01/14/2003,26,Michigan,MI,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
3220,True,PA31F,Wind and Geothermal Incentives Program,07/14/2021,01/21/2009,44,Pennsylvania,PA,False,40,Industry Recruitment/Support,1,Financial Incentive,1,State
22293,True,CT100F,Connecticut Green Energy Building Solutions,07/13/2021,07/13/2021,8,Connecticut,CT,False,10,Green Building Incentive,1,Financial Incentive,1,State
433,True,VA07F,Cape Charles - STIP Industry Recruitment,07/13/2021,07/13/2021,54,Virginia,VA,False,40,Industry Recruitment/Support,1,Financial Incentive,2,Local
1559,False,AZ17R,Arizona Appliance and Equipment Energy Efficiency Standards,07/13/2021,06/01/2006,4,Arizona,AZ,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
2646,False,NC08R,North Carolina Solar Rights,07/12/2021,07/31/2007,38,North Carolina,NC,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
1568,False,NJ12R,New Jersey Appliance and Equipment Energy Efficiency Standards,07/08/2021,06/02/2006,35,New Jersey,NJ,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
22287,True,NV19R,Nevada Appliance and Equipment Energy Efficiency Standards,07/08/2021,07/08/2021,33,Nevada,NV,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
1709,False,US04R,Federal Appliance Standards,07/07/2021,06/30/2006,11,Federal,US,True,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,4,Federal
2828,False,NV14R,Luminous Efficacy Standards for General Purpose Lights,07/07/2021,12/14/2007,33,Nevada,NV,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
258,False,CA10R,City of San Diego - Development Regulations,07/07/2021,01/01/2000,6,California,CA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
1563,False,CT09R,Connecticut Appliance and Equipment Energy Efficiency Standards,07/07/2021,06/01/2006,8,Connecticut,CT,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
1564,False,MD10R,Maryland Appliance and Equipment Energy Efficiency Standards,07/07/2021,06/01/2006,24,Maryland,MD,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
1569,False,NY09R,New York Appliance and Equipment Energy Efficiency Standards,07/07/2021,06/02/2006,37,New York,NY,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
1584,False,WA12R,Washington Appliance and Equipment Energy Efficiency Standards,07/07/2021,06/05/2006,55,Washington,WA,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
3132,False,DC10R,D.C. Appliance and Equipment Energy Efficiency Standards,07/07/2021,11/13/2008,10,District of Columbia,DC,True,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
471,False,OR09R,Portland - Solar Access Developer Guidelines,07/07/2021,02/02/2001,42,Oregon,OR,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
1484,True,VA08R,Solar Easements,07/06/2021,05/15/2006,54,Virginia,VA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
2949,True,VA15R,Solar Rights,07/06/2021,05/28/2008,54,Virginia,VA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
1567,False,MA09R,Massachusetts Appliance and Equipment Energy Efficiency Standards,07/06/2021,06/02/2006,25,Massachusetts,MA,False,62,Appliance/Equipment Efficiency Standards,2,Regulatory Policy,1,State
5883,True,NY23R,Clean Energy Standard,06/29/2021,08/04/2016,37,New York,NY,False,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
22261,True,NY26R,Offshore Wind Standard,06/29/2021,06/28/2021,37,New York,NY,False,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
1081,True,KY07R,Net Metering,06/18/2021,05/04/2004,21,Kentucky,KY,False,37,Net Metering,2,Regulatory Policy,1,State
46,True,AL01F,Wood-Burning Heating System Deduction,05/28/2021,01/01/2000,1,Alabama,AL,False,32,Personal Tax Deduction,1,Financial Incentive,1,State
5885,True,KY78F,City of Louisville - Go Green Loan Program,05/28/2021,08/17/2016,21,Kentucky,KY,False,89,Loan Program,1,Financial Incentive,2,Local
5407,True,UT42F,Local Option - Industrial Facilities and Development Bonds,05/27/2021,04/15/2013,51,Utah,UT,False,90,Bond Program,1,Financial Incentive,1,State
1407,False,CT37F,Smart-E loans,05/27/2021,04/21/2006,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,4,Federal
1801,False,CO35F,Black Hills Energy - Solar Power Program,05/22/2021,07/17/2006,7,Colorado,CO,False,13,Performance-Based Incentive,1,Financial Incentive,3,Utility
2594,True,OR22R,Renewable Portfolio Standard,05/20/2021,06/04/2007,42,Oregon,OR,False,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
373,True,NV01R,Energy Portfolio Standard,05/19/2021,01/01/2000,33,Nevada,NV,False,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
5221,False,TX145F,City of Plano - Smart Energy Loan Program,05/07/2021,07/12/2012,50,Texas,TX,False,89,Loan Program,1,Financial Incentive,2,Local
4824,True,AK04R,Interconnection Guidelines,04/10/2021,05/13/2011,2,Alaska,AK,False,14,Interconnection,2,Regulatory Policy,1,State
5650,True,MD90F,Commercial and Industrial Grant Program,04/02/2021,01/06/2015,24,Maryland,MD,False,87,Grant Program,1,Financial Incentive,1,State
3999,True,KY46F,On-Farm Energy Efficiency Grant Program,04/02/2021,01/15/2010,21,Kentucky,KY,False,87,Grant Program,1,Financial Incentive,1,State
3182,True,PR11F,Puerto Rico - Sales and Use Tax Exemption for Solar Equipment,03/19/2021,12/16/2008,45,Puerto Rico,PR,True,81,Sales Tax Incentive,1,Financial Incentive,1,State
2842,True,PR05F,Puerto Rico - Property Tax Exemption for Solar and Renewable Energy Equipment,03/19/2021,01/17/2008,45,Puerto Rico,PR,True,78,Property Tax Incentive,1,Financial Incentive,1,State
5776,True,FM01R,The Federated States of Micronesia - Renewable Energy Target,03/13/2021,05/21/2015,60,Federated States of Micronesia,FM,True,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
4502,True,IN11R,Electric Efficiency Standard,03/13/2021,12/15/2010,18,Indiana,IN,False,84,Energy Efficiency Resource Standard,2,Regulatory Policy,1,State
3223,True,WI62F,Renewable Energy Sales Tax Exemptions,03/12/2021,01/22/2009,57,Wisconsin,WI,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
219,True,NJ01F,Solar Energy Sales Tax Exemption,03/10/2021,01/01/2000,35,New Jersey,NJ,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
3100,True,NJ25F,Property Tax Exemption for Renewable Energy Systems,03/10/2021,10/24/2008,35,New Jersey,NJ,False,78,Property Tax Incentive,1,Financial Incentive,1,State
2786,True,ID34F,"Property Tax Exemption for Wind, Solar, and Geothermal Energy Producers",03/10/2021,03/30/2007,16,Idaho,ID,False,78,Property Tax Incentive,1,Financial Incentive,1,State
158,True,NV02F,Renewable Energy Systems Property Tax Exemption,03/09/2021,01/01/2000,33,Nevada,NV,False,78,Property Tax Incentive,1,Financial Incentive,1,State
1218,True,MN16F,Solar Energy Sales Tax Exemption,03/09/2021,07/14/2005,27,Minnesota,MN,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
151,True,MN01F,Wind and Solar-Electric (PV) Systems Exemption,03/09/2021,01/01/2000,27,Minnesota,MN,False,78,Property Tax Incentive,1,Financial Incentive,1,State
260,False,CO02R,Mandatory Photovoltaic System Cost Estimate,12/19/2020,01/01/2000,7,Colorado,CO,False,35,Line Extension Analysis,2,Regulatory Policy,1,State
3387,True,NE08R,Interconnection Guidelines,12/18/2020,05/19/2009,32,Nebraska,NE,False,14,Interconnection,2,Regulatory Policy,1,State
5318,True,IN86F,Community Conservation Challenge,12/15/2020,10/10/2012,18,Indiana,IN,False,87,Grant Program,1,Financial Incentive,1,State
778,True,AR06R,Interconnection Guidelines,12/12/2020,07/16/2002,5,Arkansas,AR,False,14,Interconnection,2,Regulatory Policy,1,State
801,True,OH07R,Interconnection Standards,12/10/2020,06/18/2003,40,Ohio,OH,False,14,Interconnection,2,Regulatory Policy,1,State
5800,True,WA100F,EnergySpark Home Loan,12/10/2020,07/08/2015,55,Washington,WA,False,89,Loan Program,1,Financial Incentive,1,State
4728,True,ME17R,Energy Efficiency Targets,12/09/2020,04/06/2011,23,Maine,ME,False,84,Energy Efficiency Resource Standard,2,Regulatory Policy,1,State
1056,False,PA15F,Penelec SEF of the Community Foundation for the Alleghenies Grant Program (FirstEnergy Territory),12/05/2020,03/06/2003,44,Pennsylvania,PA,False,87,Grant Program,1,Financial Incentive,2,Local
5622,False,WA179F,Seattle HomeWise: Weatherization,12/04/2020,11/21/2014,55,Washington,WA,False,87,Grant Program,1,Financial Incentive,2,Local
4362,True,VA39F,Income Tax Deduction for Energy-Efficient Products,12/04/2020,09/28/2010,54,Virginia,VA,False,32,Personal Tax Deduction,1,Financial Incentive,1,State
3566,True,NV23F,Local Option - Special Improvement Districts,10/29/2020,07/31/2009,33,Nevada,NV,False,76,PACE Financing,1,Financial Incentive,1,State
5630,True,MD89F,Parking Lot Solar PV with EV Charger Grant Program,10/29/2020,12/04/2014,24,Maryland,MD,False,87,Grant Program,1,Financial Incentive,1,State
5838,True,MD100F,Maryland Smart Energy Communities Grant,10/29/2020,11/20/2015,24,Maryland,MD,False,87,Grant Program,1,Financial Incentive,1,State
3527,True,CA198F,Local Option - Municipal Energy Districts,10/29/2020,07/14/2009,6,California,CA,False,76,PACE Financing,1,Financial Incentive,1,State
22139,True,MD100F,Sales and Use Tax Exemption for Data Center Equipment,10/21/2020,10/21/2020,24,Maryland,MD,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
1230,True,OK12F,Energy Efficient Residential Construction Tax Credit (Personal),10/17/2020,07/29/2005,41,Oklahoma,OK,False,31,Personal Tax Credit,1,Financial Incentive,1,State
337,False,TX07R,Mandatory Renewable Energy Educational Materials,10/16/2020,01/01/2000,50,Texas,TX,False,35,Line Extension Analysis,2,Regulatory Policy,1,State
3567,True,IL46F,Renewable Energy and Energy Efficiency Project Financing,08/28/2020,07/31/2009,17,Illinois,IL,False,90,Bond Program,1,Financial Incentive,1,State
22134,True,VA28R,Energy Storage Target,08/27/2020,08/06/2020,54,Virginia,VA,False,93,Energy Storage Target,2,Regulatory Policy,1,State
3531,True,VA20F,Local Option - Clean Energy Financing,08/20/2020,07/15/2009,54,Virginia,VA,False,76,PACE Financing,1,Financial Incentive,1,State
4448,True,AK15F,Energy Efficiency Revolving Loan Fund Program,08/14/2020,11/11/2010,2,Alaska,AK,False,89,Loan Program,1,Financial Incentive,1,State
